날짜,요일,역번호,역명,구분,05~06,06~07,07~08,08~09,09~10,10~11,11~12,12~13,13~14,14~15,15~16,16~17,17~18,18~19,19~20,20~21,21~22,22~23,23~24,24~
2020-05-28,3,324,금호,하차,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,325,옥수,승차,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020-05-28,3,325,옥수,하차,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-05-28,3,326,압구정,승차,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,326,압구정,하차,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
2020-05-28,3,327,신사,승차,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,327,신사,하차,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,328,잠원,승차,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,328,잠원,하차,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,329,고속터미널,승차,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2020-05-28,3,329,고속터미널,하차,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2020-05-28,3,330,교대(법원.검찰청),승차,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,330,교대(법원.검찰청),하차,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,331,남부터미널(예술의전당),승차,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,331,남부터미널(예술의전당),하차,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,332,양재(서초구청),승차,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-05-28,3,332,양재(서초구청),하차,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
2020-05-28,3,333,매봉,승차,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020-05-28,3,333,매봉,하차,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2020-05-28,3,334,도곡,승차,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,334,도곡,하차,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
2020-05-28,3,335,대치,승차,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,335,대치,하차,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,336,학여울,승차,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,336,학여울,하차,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,337,대청,승차,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,337,대청,하차,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,338,일원,승차,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020-05-28,3,338,일원,하차,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-05-28,3,339,수서,승차,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,339,수서,하차,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-05-28,3,340,가락시장,승차,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,340,가락시장,하차,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
2020-05-28,3,341,경찰병원,승차,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,341,경찰병원,하차,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2020-05-28,3,342,오금,승차,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,342,오금,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
2020-05-28,3,409,당고개,승차,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,409,당고개,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2020-05-28,3,410,상계,승차,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,410,상계,하차,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-05-28,3,411,노원,승차,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,411,노원,하차,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
2020-05-28,3,412,창동,승차,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2020-05-28,3,412,창동,하차,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181
2020-05-28,3,413,쌍문,승차,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,413,쌍문,하차,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,414,수유(강북구청),승차,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,414,수유(강북구청),하차,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,415,미아(서울사이버대학),승차,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,415,미아(서울사이버대학),하차,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,416,미아사거리,승차,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,416,미아사거리,하차,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,417,길음,승차,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,417,길음,하차,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,418,성신여대입구(돈암),승차,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,418,성신여대입구(돈암),하차,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,419,한성대입구(삼선교),승차,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,419,한성대입구(삼선교),하차,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
2020-05-28,3,420,혜화,승차,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,420,혜화,하차,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,421,동대문,승차,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,421,동대문,하차,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2020-05-28,3,422,동대문역사문화공원(DDP)(DDP),승차,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,422,동대문역사문화공원(DDP)(DDP),하차,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2020-05-28,3,423,충무로,승차,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-05-28,3,423,충무로,하차,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2020-05-28,3,424,명동,승차,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-05-28,3,424,명동,하차,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-05-28,3,425,회현(남대문시장),승차,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,425,회현(남대문시장),하차,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2020-05-28,3,426,서울역,승차,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,426,서울역,하차,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
2020-05-28,3,427,숙대입구(갈월),승차,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,427,숙대입구(갈월),하차,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,428,삼각지,승차,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2020-05-28,3,428,삼각지,하차,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2020-05-28,3,429,신용산,승차,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,429,신용산,하차,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,430,이촌(국립중앙박물관),승차,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020-05-28,3,430,이촌(국립중앙박물관),하차,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2020-05-28,3,431,동작(현충원),승차,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,431,동작(현충원),하차,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
2020-05-28,3,432,총신대입구(이수),승차,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,432,총신대입구(이수),하차,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2020-05-28,3,433,사당,승차,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2020-05-28,3,433,사당,하차,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
2020-05-28,3,434,남태령,승차,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,434,남태령,하차,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2511,방화,승차,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2511,방화,하차,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2020-05-28,3,2512,개화산,승차,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2512,개화산,하차,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2020-05-28,3,2513,김포공항,승차,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2513,김포공항,하차,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2020-05-28,3,2514,송정,승차,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2514,송정,하차,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2020-05-28,3,2515,마곡,승차,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2515,마곡,하차,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-05-28,3,2516,발산,승차,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2516,발산,하차,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
2020-05-28,3,2517,우장산,승차,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2517,우장산,하차,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2020-05-28,3,2518,화곡,승차,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2518,화곡,하차,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
2020-05-28,3,2519,까치산,승차,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2519,까치산,하차,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
2020-05-28,3,2520,신정(은행정),승차,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2520,신정(은행정),하차,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2521,목동,승차,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2521,목동,하차,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2522,오목교(목동운동장앞),승차,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2522,오목교(목동운동장앞),하차,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2523,양평,승차,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2523,양평,하차,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2524,영등포구청,승차,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2524,영등포구청,하차,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2525,영등포시장,승차,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2525,영등포시장,하차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,2526,신길,승차,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2526,신길,하차,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,2527,여의도,승차,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2527,여의도,하차,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
2020-05-28,3,2528,여의나루,승차,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2528,여의나루,하차,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2020-05-28,3,2529,마포,승차,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2529,마포,하차,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2020-05-28,3,2530,공덕,승차,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2530,공덕,하차,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2020-05-28,3,2531,애오개,승차,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2531,애오개,하차,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
2020-05-28,3,2532,충정로(경기대입구),승차,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2532,충정로(경기대입구),하차,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2020-05-28,3,2533,서대문,승차,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2533,서대문,하차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2020-05-28,3,2534,광화문(세종문화회관),승차,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2020-05-28,3,2534,광화문(세종문화회관),하차,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2020-05-28,3,2535,종로3가,승차,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020-05-28,3,2535,종로3가,하차,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2020-05-28,3,2536,을지로4가,승차,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2536,을지로4가,하차,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2537,동대문역사문화공원(DDP)(DDP),승차,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2537,동대문역사문화공원(DDP)(DDP),하차,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2538,청구,승차,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2538,청구,하차,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2020-05-28,3,2539,신금호,승차,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2539,신금호,하차,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2020-05-28,3,2540,행당,승차,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2540,행당,하차,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2020-05-28,3,2541,왕십리(성동구청),승차,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2541,왕십리(성동구청),하차,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
2020-05-28,3,2542,마장,승차,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2542,마장,하차,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2020-05-28,3,2543,답십리,승차,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2543,답십리,하차,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
2020-05-28,3,2544,장한평,승차,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-05-28,3,2544,장한평,하차,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
2020-05-28,3,2545,군자(능동),승차,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2545,군자(능동),하차,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
2020-05-28,3,2546,아차산(어린이대공원후문),승차,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,2546,아차산(어린이대공원후문),하차,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-05-28,3,2547,광나루(장신대),승차,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2547,광나루(장신대),하차,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2020-05-28,3,2548,천호(풍납토성),승차,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2548,천호(풍납토성),하차,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2020-05-28,3,2549,강동,승차,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2549,강동,하차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
2020-05-28,3,2550,길동,승차,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,2550,길동,하차,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
2020-05-28,3,2551,굽은다리(강동구민회관앞),승차,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2551,굽은다리(강동구민회관앞),하차,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
2020-05-28,3,2552,명일,승차,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2552,명일,하차,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
2020-05-28,3,2553,고덕,승차,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2553,고덕,하차,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2020-05-28,3,2554,상일동,승차,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,2554,상일동,하차,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
2020-05-28,3,2555,둔촌동,승차,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2555,둔촌동,하차,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2556,올림픽공원(한국체대),승차,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2556,올림픽공원(한국체대),하차,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
2020-05-28,3,2557,방이,승차,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2557,방이,하차,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2020-05-28,3,2558,오금,승차,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2558,오금,하차,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2020-05-28,3,2559,개롱,승차,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2559,개롱,하차,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
2020-05-28,3,2560,거여,승차,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2560,거여,하차,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2020-05-28,3,2561,마천,승차,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2561,마천,하차,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2020-05-28,3,2611,응암,승차,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2020-05-28,3,2611,응암,하차,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2020-05-28,3,2612,역촌,승차,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2612,역촌,하차,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2613,불광,승차,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2613,불광,하차,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2614,독바위,승차,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2614,독바위,하차,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2020-05-28,3,2616,구산,승차,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2616,구산,하차,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2020-05-28,3,2617,새절(신사),승차,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2617,새절(신사),하차,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
2020-05-28,3,2618,증산(명지대앞),승차,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2618,증산(명지대앞),하차,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2020-05-28,3,2619,디지털미디어시티,승차,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2020-05-28,3,2619,디지털미디어시티,하차,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
2020-05-28,3,2620,월드컵경기장(성산),승차,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2620,월드컵경기장(성산),하차,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2020-05-28,3,2621,마포구청,승차,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2621,마포구청,하차,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2020-05-28,3,2622,망원,승차,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2622,망원,하차,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2623,합정,승차,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2623,합정,하차,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2020-05-28,3,2624,상수,승차,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2624,상수,하차,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2625,광흥창(서강),승차,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2625,광흥창(서강),하차,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,2626,대흥(서강대앞),승차,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-05-28,3,2626,대흥(서강대앞),하차,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2020-05-28,3,2627,공덕,승차,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2020-05-28,3,2627,공덕,하차,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
2020-05-28,3,2628,효창공원앞,승차,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2020-05-28,3,2628,효창공원앞,하차,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2020-05-28,3,2629,삼각지,승차,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020-05-28,3,2629,삼각지,하차,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2020-05-28,3,2630,녹사평(용산구청),승차,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,3,2630,녹사평(용산구청),하차,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2020-05-28,3,2631,이태원,승차,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
